,for_date,data_source,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
5128,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 8-8671",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5129,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 2-6056",Tamarac,FL,33321,1.0,756,2022-01-09,Apartment,2.222,0.07,2022-01-18 00:44:58.587340
5130,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 2-6060",Tamarac,FL,33321,1.0,756,2022-01-08,Apartment,2.222,0.07,2022-01-18 00:44:58.587340
5131,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 8-8673",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5132,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 7-8513",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5133,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 1-5940",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5134,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 7-8533",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.282,0.07,2022-01-18 00:44:58.587340
5135,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 9-8717",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5136,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 7-8541",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5137,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 6-8421",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5138,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 9-8743",Tamarac,FL,33321,1.0,756,2021-12-16,Apartment,2.132,0.07,2022-01-18 00:44:58.587340
5139,2022-01-17,rentcast,sf143,sf1431a1-Premium,"8650 Nw 61st Ter, # 8-8605",Tamarac,FL,33321,1.0,756,2021-12-26,Apartment,2.042,0.07,2022-01-18 00:44:58.587340
5140,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,NW 59 Ct,Tamarac,FL,33321,1.0,,2021-07-03,Single Family,,0.2,2022-01-18 00:44:58.587340
5141,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 1-5982",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5142,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 7-8543",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5143,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 6-8429",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5144,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 1-5980",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5145,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 9-8705",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5146,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 1-5926",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5147,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 1-5972",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5148,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 8-8671",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5149,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 2-6056",Tamarac,FL,33321,1.0,756,2022-01-09,Apartment,2.222,0.07,2022-01-18 00:44:58.587340
5150,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 2-6060",Tamarac,FL,33321,1.0,756,2022-01-08,Apartment,2.222,0.07,2022-01-18 00:44:58.587340
5151,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 8-8673",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5152,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 7-8513",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5153,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 1-5940",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5154,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 7-8533",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.282,0.07,2022-01-18 00:44:58.587340
5155,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 9-8717",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5156,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 7-8541",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5157,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 6-8421",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5158,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 9-8743",Tamarac,FL,33321,1.0,756,2021-12-16,Apartment,2.132,0.07,2022-01-18 00:44:58.587340
5159,2022-01-17,rentcast,sf143,sf1431a1-Prior Signature,"8650 Nw 61st Ter, # 8-8605",Tamarac,FL,33321,1.0,756,2021-12-26,Apartment,2.042,0.07,2022-01-18 00:44:58.587340
5160,2022-01-17,rentcast,sf143,sf1431a2-Classic,NW 59 Ct,Tamarac,FL,33321,1.0,,2021-07-03,Single Family,,0.2,2022-01-18 00:44:58.587340
5161,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 6-8425",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,2.092,0.07,2022-01-18 00:44:58.587340
5162,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 7-8565",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,2.172,0.07,2022-01-18 00:44:58.587340
5163,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 9-8747",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,1.932,0.07,2022-01-18 00:44:58.587340
5164,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 2-6010",Tamarac,FL,33321,1.0,841,2022-01-09,Apartment,2.122,0.07,2022-01-18 00:44:58.587340
5165,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 2-6022",Tamarac,FL,33321,1.0,852,2022-01-12,Apartment,2.062,0.07,2022-01-18 00:44:58.587340
5166,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 1-5982",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5167,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 7-8543",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5168,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 6-8429",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5169,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 1-5980",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5170,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 9-8705",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5171,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 1-5926",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5172,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 1-5972",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5173,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 8-8671",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5174,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 2-6056",Tamarac,FL,33321,1.0,756,2022-01-09,Apartment,2.222,0.07,2022-01-18 00:44:58.587340
5175,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 8-8673",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5176,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 7-8513",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5177,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 1-5940",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5178,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 7-8533",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.282,0.07,2022-01-18 00:44:58.587340
5179,2022-01-17,rentcast,sf143,sf1431a2-Classic,"8650 Nw 61st Ter, # 9-8717",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5180,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,NW 59 Ct,Tamarac,FL,33321,1.0,,2021-07-03,Single Family,,0.2,2022-01-18 00:44:58.587340
5181,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 6-8425",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,2.092,0.07,2022-01-18 00:44:58.587340
5182,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 7-8565",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,2.172,0.07,2022-01-18 00:44:58.587340
5183,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 9-8747",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,1.932,0.07,2022-01-18 00:44:58.587340
5184,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 2-6010",Tamarac,FL,33321,1.0,841,2022-01-09,Apartment,2.122,0.07,2022-01-18 00:44:58.587340
5185,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 2-6022",Tamarac,FL,33321,1.0,852,2022-01-12,Apartment,2.062,0.07,2022-01-18 00:44:58.587340
5186,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 1-5982",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5187,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 7-8543",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5188,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 6-8429",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5189,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 1-5980",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5190,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 9-8705",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5191,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 1-5926",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5192,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 1-5972",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5193,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 8-8671",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5194,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 2-6056",Tamarac,FL,33321,1.0,756,2022-01-09,Apartment,2.222,0.07,2022-01-18 00:44:58.587340
5195,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 8-8673",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5196,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 7-8513",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5197,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 1-5940",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5198,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 7-8533",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.282,0.07,2022-01-18 00:44:58.587340
5199,2022-01-17,rentcast,sf143,sf1431a2-Current Signature,"8650 Nw 61st Ter, # 9-8717",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5200,2022-01-17,rentcast,sf143,sf1431a2-Platinum,NW 59 Ct,Tamarac,FL,33321,1.0,,2021-07-03,Single Family,,0.2,2022-01-18 00:44:58.587340
5201,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 6-8425",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,2.092,0.07,2022-01-18 00:44:58.587340
5202,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 7-8565",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,2.172,0.07,2022-01-18 00:44:58.587340
5203,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 9-8747",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,1.932,0.07,2022-01-18 00:44:58.587340
5204,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 2-6010",Tamarac,FL,33321,1.0,841,2022-01-09,Apartment,2.122,0.07,2022-01-18 00:44:58.587340
5205,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 2-6022",Tamarac,FL,33321,1.0,852,2022-01-12,Apartment,2.062,0.07,2022-01-18 00:44:58.587340
5206,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 1-5982",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5207,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 7-8543",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5208,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 6-8429",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5209,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 1-5980",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5210,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 9-8705",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5211,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 1-5926",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5212,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 1-5972",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5213,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 8-8671",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5214,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 2-6056",Tamarac,FL,33321,1.0,756,2022-01-09,Apartment,2.222,0.07,2022-01-18 00:44:58.587340
5215,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 8-8673",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5216,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 7-8513",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5217,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 1-5940",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5218,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 7-8533",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.282,0.07,2022-01-18 00:44:58.587340
5219,2022-01-17,rentcast,sf143,sf1431a2-Platinum,"8650 Nw 61st Ter, # 9-8717",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5220,2022-01-17,rentcast,sf143,sf1431a2-Premium,NW 59 Ct,Tamarac,FL,33321,1.0,,2021-07-03,Single Family,,0.2,2022-01-18 00:44:58.587340
5221,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 6-8425",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,2.092,0.07,2022-01-18 00:44:58.587340
5222,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 7-8565",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,2.172,0.07,2022-01-18 00:44:58.587340
5223,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 9-8747",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,1.932,0.07,2022-01-18 00:44:58.587340
5224,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 2-6010",Tamarac,FL,33321,1.0,841,2022-01-09,Apartment,2.122,0.07,2022-01-18 00:44:58.587340
5225,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 2-6022",Tamarac,FL,33321,1.0,852,2022-01-12,Apartment,2.062,0.07,2022-01-18 00:44:58.587340
5226,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 1-5982",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5227,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 7-8543",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5228,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 6-8429",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5229,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 1-5980",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5230,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 9-8705",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5231,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 1-5926",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5232,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 1-5972",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5233,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 8-8671",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5234,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 2-6056",Tamarac,FL,33321,1.0,756,2022-01-09,Apartment,2.222,0.07,2022-01-18 00:44:58.587340
5235,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 8-8673",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5236,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 7-8513",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5237,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 1-5940",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5238,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 7-8533",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.282,0.07,2022-01-18 00:44:58.587340
5239,2022-01-17,rentcast,sf143,sf1431a2-Premium,"8650 Nw 61st Ter, # 9-8717",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5240,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,NW 59 Ct,Tamarac,FL,33321,1.0,,2021-07-03,Single Family,,0.2,2022-01-18 00:44:58.587340
5241,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 6-8425",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,2.092,0.07,2022-01-18 00:44:58.587340
5242,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 7-8565",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,2.172,0.07,2022-01-18 00:44:58.587340
5243,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 9-8747",Tamarac,FL,33321,1.0,841,2022-01-12,Apartment,1.932,0.07,2022-01-18 00:44:58.587340
5244,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 2-6010",Tamarac,FL,33321,1.0,841,2022-01-09,Apartment,2.122,0.07,2022-01-18 00:44:58.587340
5245,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 2-6022",Tamarac,FL,33321,1.0,852,2022-01-12,Apartment,2.062,0.07,2022-01-18 00:44:58.587340
5246,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 1-5982",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5247,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 7-8543",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5248,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 6-8429",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5249,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 1-5980",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5250,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 9-8705",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5251,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 1-5926",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5252,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 1-5972",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5253,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 8-8671",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5254,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 2-6056",Tamarac,FL,33321,1.0,756,2022-01-09,Apartment,2.222,0.07,2022-01-18 00:44:58.587340
5255,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 8-8673",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5256,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 7-8513",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07,2022-01-18 00:44:58.587340
5257,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 1-5940",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07,2022-01-18 00:44:58.587340
5258,2022-01-17,rentcast,sf143,sf1431a2-Prior Signature,"8650 Nw 61st Ter, # 7-8533",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.282,0.07,2022-01-18 00:44:58.587340
