,for_date,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance
7666,17/01/2022,tb1842c1-Signature,"1416 16th St E
Bradenton, FL 34208",1416 16th St E,Bradenton,FL,34208,1.5,"1,224",2021-11-03,Single Family,1.432,0.85
7667,17/01/2022,tb1842c1-Signature,"1116 17th St W
Bradenton, FL 34205",1116 17th St W,Bradenton,FL,34205,2.0,,2021-12-05,Single Family,,1.75
7668,17/01/2022,tb1842c1-Signature,"614 20th Ave W
Bradenton, FL 34205",614 20th Ave W,Bradenton,FL,34205,1.0,756,2021-12-21,Single Family,1.852,1.52
7669,17/01/2022,tb1842c1-Signature,"2541 River Preserve Ct
Bradenton, FL 34208",2541 River Preserve Ct,Bradenton,FL,34208,2.0,"1,306",2021-10-11,Single Family,1.382,1.45
7670,17/01/2022,tb1842c1-Signature,"1616 27th Ave E
Bradenton, FL 34208",1616 27th Ave E,Bradenton,FL,34208,2.0,"1,290",2021-11-30,Single Family,1.782,1.53
7671,17/01/2022,tb1842c1-Signature,"204 3rd St W, Apt 205
Bradenton, FL 34205","204 3rd St W, Apt 205",Bradenton,FL,34205,2.0,"1,272",2022-01-12,Condo,2.752,0.92
7672,17/01/2022,tb1842c1-Signature,"210 3rd St W, Apt 8103
Bradenton, FL 34205","210 3rd St W, Apt 8103",Bradenton,FL,34205,2.0,"1,009",2021-09-26,Condo,2.332,0.9
7673,17/01/2022,tb1842c1-Signature,"210 W 3rd St, Unit 8103
Bradenton, FL 34205","210 W 3rd St, Unit 8103",Bradenton,FL,34205,2.0,"1,009",2021-05-28,Condo,1.782,0.9
7674,17/01/2022,tb1842c1-Signature,"1510 1st Ave W, Apt 403
Bradenton, FL 34205","1510 1st Ave W, Apt 403",Bradenton,FL,34205,2.0,"1,080",2021-06-29,Condo,2.312,1.53
7675,17/01/2022,tb1842c1-Signature,"1600 1st Ave W, Unit 206A
Bradenton, FL 34205","1600 1st Ave W, Unit 206A",Bradenton,FL,34205,2.0,"1,221",2022-01-12,Condo,2.542,1.57
7676,17/01/2022,tb1842c1-Signature,"2921 River Run Way
Bradenton, FL 34208",2921 River Run Way,Bradenton,FL,34208,2.0,"1,478",2021-12-17,Single Family,1.492,1.63
7677,17/01/2022,tb1842c1-Signature,"2917 River Run Way
Bradenton, FL 34208",2917 River Run Way,Bradenton,FL,34208,2.0,"1,478",2021-07-30,Single Family,1.292,1.62
7678,17/01/2022,tb1842c1-Signature,"1400 1st Ave W, Apt 504
Bradenton, FL 34205","1400 1st Ave W, Apt 504",Bradenton,FL,34205,2.0,"1,280",2021-12-04,Condo,2.342,1.48
7679,17/01/2022,tb1842c1-Signature,"1400 1st Ave W, Apt 701
Bradenton, FL 34205","1400 1st Ave W, Apt 701",Bradenton,FL,34205,2.0,"1,280",2021-06-22,Condo,1.952,1.48
7680,17/01/2022,tb1842c2-Signature,"321 3rd Street Dr W
Palmetto, FL 34221",321 3rd Street Dr W,Palmetto,FL,34221,1.5,"1,088",2021-10-13,Single Family,1.192,1.43
7681,17/01/2022,tb1842c2-Signature,"218 3rd Ave E
Bradenton, FL 34208",218 3rd Ave E,Bradenton,FL,34208,2.0,"1,142",2021-09-12,Single Family,1.532,0.57
7682,17/01/2022,tb1842c2-Signature,"1828 7th Ave E
Bradenton, FL 34208",1828 7th Ave E,Bradenton,FL,34208,2.0,"1,097",2021-08-06,Single Family,1.552,0.64
7683,17/01/2022,tb1842c2-Signature,"1416 16th St E
Bradenton, FL 34208",1416 16th St E,Bradenton,FL,34208,1.5,"1,224",2021-11-03,Single Family,1.432,0.85
7684,17/01/2022,tb1842c2-Signature,"1616 27th Ave E
Bradenton, FL 34208",1616 27th Ave E,Bradenton,FL,34208,2.0,"1,290",2021-11-30,Single Family,1.782,1.53
7685,17/01/2022,tb1842c2-Signature,"2541 River Preserve Ct
Bradenton, FL 34208",2541 River Preserve Ct,Bradenton,FL,34208,2.0,"1,306",2021-10-11,Single Family,1.382,1.45
7686,17/01/2022,tb1842c2-Signature,"567 18th St E
Bradenton, FL 34208",567 18th St E,Bradenton,FL,34208,1.0,705,2021-11-17,Single Family,2.222,0.55
7687,17/01/2022,tb1842c2-Signature,"204 3rd St W, Apt 205
Bradenton, FL 34205","204 3rd St W, Apt 205",Bradenton,FL,34205,2.0,"1,272",2022-01-12,Condo,2.752,0.92
7688,17/01/2022,tb1842c2-Signature,"1116 17th St W
Bradenton, FL 34205",1116 17th St W,Bradenton,FL,34205,2.0,,2021-12-05,Single Family,,1.75
7689,17/01/2022,tb1842c2-Signature,"2705 6th St W
Bradenton, FL 34205",2705 6th St W,Bradenton,FL,34205,1.0,880,2021-08-10,Single Family,1.482,1.77
7690,17/01/2022,tb1842c2-Signature,"2514 10th Avenue Dr E
Bradenton, FL 34208",2514 10th Avenue Dr E,Bradenton,FL,34208,1.5,"1,152",2021-10-28,Single Family,1.522,1.25
7691,17/01/2022,tb1842c2-Signature,"614 20th Ave W
Bradenton, FL 34205",614 20th Ave W,Bradenton,FL,34205,1.0,756,2021-12-21,Single Family,1.852,1.52
7692,17/01/2022,tb1842c2-Signature,"1400 1st Ave W, Apt 504
Bradenton, FL 34205","1400 1st Ave W, Apt 504",Bradenton,FL,34205,2.0,"1,280",2021-12-04,Condo,2.342,1.48
7693,17/01/2022,tb1842c2-Signature,"2921 River Run Way
Bradenton, FL 34208",2921 River Run Way,Bradenton,FL,34208,2.0,"1,478",2021-12-17,Single Family,1.492,1.63
7694,17/01/2022,tb1842c2-Signature,"1400 1st Ave W, Apt 701
Bradenton, FL 34205","1400 1st Ave W, Apt 701",Bradenton,FL,34205,2.0,"1,280",2021-06-22,Condo,1.952,1.48
7695,17/01/2022,tb1842c2-Signature,"2917 River Run Way
Bradenton, FL 34208",2917 River Run Way,Bradenton,FL,34208,2.0,"1,478",2021-07-30,Single Family,1.292,1.62
7696,17/01/2022,tb1842c2-Signature,"1600 1st Ave W, Unit 206A
Bradenton, FL 34205","1600 1st Ave W, Unit 206A",Bradenton,FL,34205,2.0,"1,221",2022-01-12,Condo,2.542,1.57
7697,17/01/2022,tb1842c2-Signature,"1706 11th St W
Bradenton, FL 34205",1706 11th St W,Bradenton,FL,34205,2.0,"1,280",2021-11-11,Multi-Family,1.092,1.6
7698,17/01/2022,tb1842c2-Signature,"2115 11th St W
Bradenton, FL 34205",2115 11th St W,Bradenton,FL,34205,2.0,"1,508",2021-07-30,Single Family,1.132,1.76
7699,17/01/2022,tb1842c2-Signature,"808 3rd Ave W, Ste 306
Bradenton, FL 34205","808 3rd Ave W, Ste 306",Bradenton,FL,34205,2.0,"1,400",2021-06-10,Condo,1.572,1.16
7700,17/01/2022,tb1842c3-Signature,"321 3rd Street Dr W
Palmetto, FL 34221",321 3rd Street Dr W,Palmetto,FL,34221,1.5,"1,088",2021-10-13,Single Family,1.192,1.43
7701,17/01/2022,tb1842c3-Signature,"218 3rd Ave E
Bradenton, FL 34208",218 3rd Ave E,Bradenton,FL,34208,2.0,"1,142",2021-09-12,Single Family,1.532,0.57
7702,17/01/2022,tb1842c3-Signature,"1828 7th Ave E
Bradenton, FL 34208",1828 7th Ave E,Bradenton,FL,34208,2.0,"1,097",2021-08-06,Single Family,1.552,0.64
7703,17/01/2022,tb1842c3-Signature,"1416 16th St E
Bradenton, FL 34208",1416 16th St E,Bradenton,FL,34208,1.5,"1,224",2021-11-03,Single Family,1.432,0.85
7704,17/01/2022,tb1842c3-Signature,"1616 27th Ave E
Bradenton, FL 34208",1616 27th Ave E,Bradenton,FL,34208,2.0,"1,290",2021-11-30,Single Family,1.782,1.53
7705,17/01/2022,tb1842c3-Signature,"2541 River Preserve Ct
Bradenton, FL 34208",2541 River Preserve Ct,Bradenton,FL,34208,2.0,"1,306",2021-10-11,Single Family,1.382,1.45
7706,17/01/2022,tb1842c3-Signature,"567 18th St E
Bradenton, FL 34208",567 18th St E,Bradenton,FL,34208,1.0,705,2021-11-17,Single Family,2.222,0.55
7707,17/01/2022,tb1842c3-Signature,"204 3rd St W, Apt 205
Bradenton, FL 34205","204 3rd St W, Apt 205",Bradenton,FL,34205,2.0,"1,272",2022-01-12,Condo,2.752,0.92
7708,17/01/2022,tb1842c3-Signature,"1116 17th St W
Bradenton, FL 34205",1116 17th St W,Bradenton,FL,34205,2.0,,2021-12-05,Single Family,,1.75
7709,17/01/2022,tb1842c3-Signature,"2705 6th St W
Bradenton, FL 34205",2705 6th St W,Bradenton,FL,34205,1.0,880,2021-08-10,Single Family,1.482,1.77
7710,17/01/2022,tb1842c3-Signature,"2514 10th Avenue Dr E
Bradenton, FL 34208",2514 10th Avenue Dr E,Bradenton,FL,34208,1.5,"1,152",2021-10-28,Single Family,1.522,1.25
7711,17/01/2022,tb1842c3-Signature,"614 20th Ave W
Bradenton, FL 34205",614 20th Ave W,Bradenton,FL,34205,1.0,756,2021-12-21,Single Family,1.852,1.52
7712,17/01/2022,tb1842c3-Signature,"1400 1st Ave W, Apt 504
Bradenton, FL 34205","1400 1st Ave W, Apt 504",Bradenton,FL,34205,2.0,"1,280",2021-12-04,Condo,2.342,1.48
7713,17/01/2022,tb1842c3-Signature,"2921 River Run Way
Bradenton, FL 34208",2921 River Run Way,Bradenton,FL,34208,2.0,"1,478",2021-12-17,Single Family,1.492,1.63
7714,17/01/2022,tb1842c3-Signature,"1400 1st Ave W, Apt 701
Bradenton, FL 34205","1400 1st Ave W, Apt 701",Bradenton,FL,34205,2.0,"1,280",2021-06-22,Condo,1.952,1.48
7715,17/01/2022,tb1842c3-Signature,"2917 River Run Way
Bradenton, FL 34208",2917 River Run Way,Bradenton,FL,34208,2.0,"1,478",2021-07-30,Single Family,1.292,1.62
7716,17/01/2022,tb1842c3-Signature,"1600 1st Ave W, Unit 206A
Bradenton, FL 34205","1600 1st Ave W, Unit 206A",Bradenton,FL,34205,2.0,"1,221",2022-01-12,Condo,2.542,1.57
7717,17/01/2022,tb1842c3-Signature,"1706 11th St W
Bradenton, FL 34205",1706 11th St W,Bradenton,FL,34205,2.0,"1,280",2021-11-11,Multi-Family,1.092,1.6
7718,17/01/2022,tb1842c3-Signature,"2115 11th St W
Bradenton, FL 34205",2115 11th St W,Bradenton,FL,34205,2.0,"1,508",2021-07-30,Single Family,1.132,1.76
7719,17/01/2022,tb1842c3-Signature,"808 3rd Ave W, Ste 306
Bradenton, FL 34205","808 3rd Ave W, Ste 306",Bradenton,FL,34205,2.0,"1,400",2021-06-10,Condo,1.572,1.16
7720,17/01/2022,tb1843c1-Signature,"2921 River Run Way
Bradenton, FL 34208",2921 River Run Way,Bradenton,FL,34208,2.0,"1,478",2021-12-17,Single Family,1.492,1.63
7721,17/01/2022,tb1843c1-Signature,"2917 River Run Way
Bradenton, FL 34208",2917 River Run Way,Bradenton,FL,34208,2.0,"1,478",2021-07-30,Single Family,1.292,1.62
7722,17/01/2022,tb1843c1-Signature,"218 3rd Ave E
Bradenton, FL 34208",218 3rd Ave E,Bradenton,FL,34208,2.0,"1,142",2021-09-12,Single Family,1.532,0.57
7723,17/01/2022,tb1843c1-Signature,"2541 River Preserve Ct
Bradenton, FL 34208",2541 River Preserve Ct,Bradenton,FL,34208,2.0,"1,306",2021-10-11,Single Family,1.382,1.45
7724,17/01/2022,tb1843c1-Signature,"1616 27th Ave E
Bradenton, FL 34208",1616 27th Ave E,Bradenton,FL,34208,2.0,"1,290",2021-11-30,Single Family,1.782,1.53
7725,17/01/2022,tb1843c1-Signature,"2115 11th St W
Bradenton, FL 34205",2115 11th St W,Bradenton,FL,34205,2.0,"1,508",2021-07-30,Single Family,1.132,1.76
7726,17/01/2022,tb1843c1-Signature,"1828 7th Ave E
Bradenton, FL 34208",1828 7th Ave E,Bradenton,FL,34208,2.0,"1,097",2021-08-06,Single Family,1.552,0.64
7727,17/01/2022,tb1843c1-Signature,"314 9th Ave E
Palmetto, FL 34221",314 9th Ave E,Palmetto,FL,34221,2.0,"1,700",2022-01-12,Single Family,1.742,1.32
7728,17/01/2022,tb1843c1-Signature,"1416 16th St E
Bradenton, FL 34208",1416 16th St E,Bradenton,FL,34208,1.5,"1,224",2021-11-03,Single Family,1.432,0.85
7729,17/01/2022,tb1843c1-Signature,"2514 10th Avenue Dr E
Bradenton, FL 34208",2514 10th Avenue Dr E,Bradenton,FL,34208,1.5,"1,152",2021-10-28,Single Family,1.522,1.25
7730,17/01/2022,tb1843c1-Signature,"130 Michiana Dr
Palmetto, FL 34221",130 Michiana Dr,Palmetto,FL,34221,2.0,"1,988",2022-01-12,Single Family,1.632,1.56
7731,17/01/2022,tb1843c1-Signature,"806 15th Avenue Dr E
Palmetto, FL 34221",806 15th Avenue Dr E,Palmetto,FL,34221,1.0,"1,692",2021-11-30,Single Family,1.032,1.49
7732,17/01/2022,tb1843c1-Signature,"1018 6th St W
Bradenton, FL 34205",1018 6th St W,Bradenton,FL,34205,2.0,,2021-11-30,Single Family,,1.14
7733,17/01/2022,tb1843c1-Signature,"5735 Oak Bridge Ct
Bradenton, FL 34211",5735 Oak Bridge Ct,Bradenton,FL,34211,2.0,"2,034",2021-06-10,Single Family,1.522,1.6
7734,17/01/2022,tb1843c1-Signature,"611 Riviera Dunes Way, Apt 408
Palmetto, FL 34221","611 Riviera Dunes Way, Apt 408",Palmetto,FL,34221,2.0,"2,115",2021-08-06,Condo,1.422,1.07
7735,17/01/2022,tb1843c1-Signature,"1161 3rd Ave E
Bradenton, FL 34208",1161 3rd Ave E,Bradenton,FL,34208,2.0,,2022-01-12,Apartment,,0.07
7736,17/01/2022,tb1843c1-Signature,"321 3rd Street Dr W
Palmetto, FL 34221",321 3rd Street Dr W,Palmetto,FL,34221,1.5,"1,088",2021-10-13,Single Family,1.192,1.43
7737,17/01/2022,tb1843c1-Signature,"1116 17th St W
Bradenton, FL 34205",1116 17th St W,Bradenton,FL,34205,2.0,,2021-12-05,Single Family,,1.75
7738,17/01/2022,tb1843c1-Signature,"808 3rd Ave W, Ste 306
Bradenton, FL 34205","808 3rd Ave W, Ste 306",Bradenton,FL,34205,2.0,"1,400",2021-06-10,Condo,1.572,1.16
7739,17/01/2022,tb1843c1-Signature,"567 18th St E
Bradenton, FL 34208",567 18th St E,Bradenton,FL,34208,1.0,705,2021-11-17,Single Family,2.222,0.55
7740,17/01/2022,tx0870a1-Classic,"1919 Burton Dr, # 0240BE
Austin, TX 78741","1919 Burton Dr, # 0240BE",Austin,TX,78741,1.0,360,2022-01-09,Apartment,2.872,0.18
7741,17/01/2022,tx0870a1-Classic,"1919 Burton Dr, # 0243BE
Austin, TX 78741","1919 Burton Dr, # 0243BE",Austin,TX,78741,1.0,360,2022-01-09,Apartment,3.042,0.18
7742,17/01/2022,tx0870a1-Classic,"1919 Burton Dr, Apt 244
Austin, TX 78741","1919 Burton Dr, Apt 244",Austin,TX,78741,1.0,360,2021-12-09,Apartment,3.252,0.18
7743,17/01/2022,tx0870a1-Classic,"1845 Burton Dr, Apt 160
Austin, TX 78741","1845 Burton Dr, Apt 160",Austin,TX,78741,1.0,500,2022-01-09,Apartment,2.142,0.19
7744,17/01/2022,tx0870a1-Classic,"1845 Burton Dr, # 0227L
Austin, TX 78741","1845 Burton Dr, # 0227L",Austin,TX,78741,1.0,500,2021-12-09,Apartment,2.392,0.19
7745,17/01/2022,tx0870a1-Classic,"1845 Burton Dr, Apt 144
Austin, TX 78741","1845 Burton Dr, Apt 144",Austin,TX,78741,1.0,500,2021-12-09,Apartment,2.392,0.19
7746,17/01/2022,tx0870a1-Classic,"2005 Willow Creek Dr, Apt 2034
Austin, TX 78741","2005 Willow Creek Dr, Apt 2034",Austin,TX,78741,1.0,,2021-06-22,Apartment,,0
7747,17/01/2022,tx0870a1-Classic,"1910 Willow Creek Dr, Unit 14915
Austin, TX 78741","1910 Willow Creek Dr, Unit 14915",Austin,TX,78741,1.0,,2022-01-08,Apartment,,0.09
7748,17/01/2022,tx0870a1-Classic,"2200 S Pleasant Valley Rd, Unit 15182
Austin, TX 78741","2200 S Pleasant Valley Rd, Unit 15182",Austin,TX,78741,1.0,,2022-01-11,Apartment,,0.12
7749,17/01/2022,tx0870a1-Classic,"1911-1911 Willow Creek Dr
Austin, TX 78741",1911-1911 Willow Creek Dr,Austin,TX,78741,1.0,,2022-01-12,Apartment,,0.12
7750,17/01/2022,tx0870a1-Classic,"2201 Willow Creek Dr, Apt 240
Austin, TX 78741","2201 Willow Creek Dr, Apt 240",Austin,TX,78741,1.0,555,2021-12-23,Apartment,2.292,0.1
7751,17/01/2022,tx0870a1-Classic,"2201 Willow Creek Dr, Apt 251
Austin, TX 78741","2201 Willow Creek Dr, Apt 251",Austin,TX,78741,1.0,555,2021-12-22,Apartment,2.292,0.12
7752,17/01/2022,tx0870a1-Classic,"2201 Willow Creek Dr, Apt 278
Austin, TX 78741","2201 Willow Creek Dr, Apt 278",Austin,TX,78741,1.0,555,2021-12-22,Apartment,2.102,0.12
7753,17/01/2022,tx0870a1-Classic,"2201 Willow Creek Dr, Apt 151
Austin, TX 78741","2201 Willow Creek Dr, Apt 151",Austin,TX,78741,1.0,555,2021-11-06,Apartment,2.102,0.12
7754,17/01/2022,tx0870a1-Classic,"1919 Burton Dr, # 0117BE
Austin, TX 78741","1919 Burton Dr, # 0117BE",Austin,TX,78741,1.0,575,2022-01-10,Apartment,2.332,0.18
7755,17/01/2022,tx0870a1-Classic,"1919 Burton Dr, # 0107BE
Austin, TX 78741","1919 Burton Dr, # 0107BE",Austin,TX,78741,1.0,575,2022-01-12,Apartment,2.462,0.18
7756,17/01/2022,tx0870a1-Classic,"1919 Burton Dr, # 0102BE
Austin, TX 78741","1919 Burton Dr, # 0102BE",Austin,TX,78741,1.0,575,2022-01-09,Apartment,2.392,0.18
7757,17/01/2022,tx0870a1-Classic,"1919 Burton Dr, # 0166BE
Austin, TX 78741","1919 Burton Dr, # 0166BE",Austin,TX,78741,1.0,575,2022-01-12,Apartment,2.352,0.18
7758,17/01/2022,tx0870a1-Classic,"1919 Burton Dr, # 0164BE
Austin, TX 78741","1919 Burton Dr, # 0164BE",Austin,TX,78741,1.0,575,2021-12-23,Apartment,2.552,0.18
7759,17/01/2022,tx0870a1-Classic,"2201 Willow Creek Dr, Apt 261
Austin, TX 78741","2201 Willow Creek Dr, Apt 261",Austin,TX,78741,1.0,591,2021-12-23,Apartment,2.072,0.1
7760,17/01/2022,tx0870a1-Signature,"1919 Burton Dr, # 0240BE
Austin, TX 78741","1919 Burton Dr, # 0240BE",Austin,TX,78741,1.0,360,2022-01-09,Apartment,2.872,0.18
7761,17/01/2022,tx0870a1-Signature,"1919 Burton Dr, # 0243BE
Austin, TX 78741","1919 Burton Dr, # 0243BE",Austin,TX,78741,1.0,360,2022-01-09,Apartment,3.042,0.18
7762,17/01/2022,tx0870a1-Signature,"1919 Burton Dr, Apt 244
Austin, TX 78741","1919 Burton Dr, Apt 244",Austin,TX,78741,1.0,360,2021-12-09,Apartment,3.252,0.18
7763,17/01/2022,tx0870a1-Signature,"1845 Burton Dr, Apt 160
Austin, TX 78741","1845 Burton Dr, Apt 160",Austin,TX,78741,1.0,500,2022-01-09,Apartment,2.142,0.19
7764,17/01/2022,tx0870a1-Signature,"1845 Burton Dr, # 0227L
Austin, TX 78741","1845 Burton Dr, # 0227L",Austin,TX,78741,1.0,500,2021-12-09,Apartment,2.392,0.19
7765,17/01/2022,tx0870a1-Signature,"1845 Burton Dr, Apt 144
Austin, TX 78741","1845 Burton Dr, Apt 144",Austin,TX,78741,1.0,500,2021-12-09,Apartment,2.392,0.19
7766,17/01/2022,tx0870a1-Signature,"2005 Willow Creek Dr, Apt 2034
Austin, TX 78741","2005 Willow Creek Dr, Apt 2034",Austin,TX,78741,1.0,,2021-06-22,Apartment,,0
7767,17/01/2022,tx0870a1-Signature,"1910 Willow Creek Dr, Unit 14915
Austin, TX 78741","1910 Willow Creek Dr, Unit 14915",Austin,TX,78741,1.0,,2022-01-08,Apartment,,0.09
7768,17/01/2022,tx0870a1-Signature,"2200 S Pleasant Valley Rd, Unit 15182
Austin, TX 78741","2200 S Pleasant Valley Rd, Unit 15182",Austin,TX,78741,1.0,,2022-01-11,Apartment,,0.12
7769,17/01/2022,tx0870a1-Signature,"1911-1911 Willow Creek Dr
Austin, TX 78741",1911-1911 Willow Creek Dr,Austin,TX,78741,1.0,,2022-01-12,Apartment,,0.12
7770,17/01/2022,tx0870a1-Signature,"2201 Willow Creek Dr, Apt 240
Austin, TX 78741","2201 Willow Creek Dr, Apt 240",Austin,TX,78741,1.0,555,2021-12-23,Apartment,2.292,0.1
7771,17/01/2022,tx0870a1-Signature,"2201 Willow Creek Dr, Apt 251
Austin, TX 78741","2201 Willow Creek Dr, Apt 251",Austin,TX,78741,1.0,555,2021-12-22,Apartment,2.292,0.12
7772,17/01/2022,tx0870a1-Signature,"2201 Willow Creek Dr, Apt 278
Austin, TX 78741","2201 Willow Creek Dr, Apt 278",Austin,TX,78741,1.0,555,2021-12-22,Apartment,2.102,0.12
7773,17/01/2022,tx0870a1-Signature,"2201 Willow Creek Dr, Apt 151
Austin, TX 78741","2201 Willow Creek Dr, Apt 151",Austin,TX,78741,1.0,555,2021-11-06,Apartment,2.102,0.12
7774,17/01/2022,tx0870a1-Signature,"1919 Burton Dr, # 0117BE
Austin, TX 78741","1919 Burton Dr, # 0117BE",Austin,TX,78741,1.0,575,2022-01-10,Apartment,2.332,0.18
7775,17/01/2022,tx0870a1-Signature,"1919 Burton Dr, # 0107BE
Austin, TX 78741","1919 Burton Dr, # 0107BE",Austin,TX,78741,1.0,575,2022-01-12,Apartment,2.462,0.18
7776,17/01/2022,tx0870a1-Signature,"1919 Burton Dr, # 0102BE
Austin, TX 78741","1919 Burton Dr, # 0102BE",Austin,TX,78741,1.0,575,2022-01-09,Apartment,2.392,0.18
7777,17/01/2022,tx0870a1-Signature,"1919 Burton Dr, # 0166BE
Austin, TX 78741","1919 Burton Dr, # 0166BE",Austin,TX,78741,1.0,575,2022-01-12,Apartment,2.352,0.18
7778,17/01/2022,tx0870a1-Signature,"1919 Burton Dr, # 0164BE
Austin, TX 78741","1919 Burton Dr, # 0164BE",Austin,TX,78741,1.0,575,2021-12-23,Apartment,2.552,0.18
7779,17/01/2022,tx0870a1-Signature,"2201 Willow Creek Dr, Apt 261
Austin, TX 78741","2201 Willow Creek Dr, Apt 261",Austin,TX,78741,1.0,591,2021-12-23,Apartment,2.072,0.1
7780,17/01/2022,tx0871a1-Classic,"1914 Willow Creek Dr, Unit 741
Austin, TX 78741","1914 Willow Creek Dr, Unit 741",Austin,TX,78741,1.0,700,2021-09-16,Apartment,1.322,0.08
7781,17/01/2022,tx0871a1-Classic,"2101 Burton Dr
Austin, TX 78741",2101 Burton Dr,Austin,TX,78741,1.0,700,2022-01-12,Apartment,2.202,0.18
7782,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, Apt 214
Austin, TX 78741","1845 Burton Dr, Apt 214",Austin,TX,78741,1.0,700,2022-01-09,Apartment,1.982,0.19
7783,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, Apt 241
Austin, TX 78741","1845 Burton Dr, Apt 241",Austin,TX,78741,1.0,700,2022-01-09,Apartment,1.972,0.19
7784,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, Apt 243
Austin, TX 78741","1845 Burton Dr, Apt 243",Austin,TX,78741,1.0,700,2021-12-09,Apartment,2.112,0.19
7785,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, Apt 203
Austin, TX 78741","1845 Burton Dr, Apt 203",Austin,TX,78741,1.0,675,2022-01-09,Apartment,2.032,0.19
7786,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, # 0117L
Austin, TX 78741","1845 Burton Dr, # 0117L",Austin,TX,78741,1.0,675,2022-01-09,Apartment,1.932,0.19
7787,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, Apt 238
Austin, TX 78741","1845 Burton Dr, Apt 238",Austin,TX,78741,1.0,675,2022-01-09,Apartment,1.932,0.19
7788,17/01/2022,tx0871a1-Classic,"1929 Willow Creek Dr, Unit 1499
Austin, TX 78741","1929 Willow Creek Dr, Unit 1499",Austin,TX,78741,1.0,660,2021-09-16,Apartment,1.422,0.09
7789,17/01/2022,tx0871a1-Classic,"1901 Willow Creek Dr, Unit 29-106
Austin, TX 78741","1901 Willow Creek Dr, Unit 29-106",Austin,TX,78741,1.0,660,2021-09-16,Apartment,1.862,0.11
7790,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, Apt 365
Austin, TX 78741","1845 Burton Dr, Apt 365",Austin,TX,78741,1.0,625,2021-12-09,Apartment,2.162,0.19
7791,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, Apt 268
Austin, TX 78741","1845 Burton Dr, Apt 268",Austin,TX,78741,1.0,625,2021-12-09,Apartment,2.162,0.19
7792,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, Apt 164
Austin, TX 78741","1845 Burton Dr, Apt 164",Austin,TX,78741,1.0,625,2021-12-09,Apartment,2.162,0.19
7793,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, Apt 219
Austin, TX 78741","1845 Burton Dr, Apt 219",Austin,TX,78741,1.0,625,2021-11-10,Apartment,2.002,0.19
7794,17/01/2022,tx0871a1-Classic,"1845 Burton Dr, # 0221AL
Austin, TX 78741","1845 Burton Dr, # 0221AL",Austin,TX,78741,1.0,625,2021-11-20,Apartment,2.012,0.19
7795,17/01/2022,tx0871a1-Classic,"2201 Willow Creek Dr, Apt 261
Austin, TX 78741","2201 Willow Creek Dr, Apt 261",Austin,TX,78741,1.0,591,2021-12-23,Apartment,2.072,0.1
7796,17/01/2022,tx0871a1-Classic,"1919 Burton Dr, # 0117BE
Austin, TX 78741","1919 Burton Dr, # 0117BE",Austin,TX,78741,1.0,575,2022-01-10,Apartment,2.332,0.18
7797,17/01/2022,tx0871a1-Classic,"1919 Burton Dr, # 0107BE
Austin, TX 78741","1919 Burton Dr, # 0107BE",Austin,TX,78741,1.0,575,2022-01-12,Apartment,2.462,0.18
7798,17/01/2022,tx0871a1-Classic,"1919 Burton Dr, # 0102BE
Austin, TX 78741","1919 Burton Dr, # 0102BE",Austin,TX,78741,1.0,575,2022-01-09,Apartment,2.392,0.18
7799,17/01/2022,tx0871a1-Classic,"1919 Burton Dr, # 0166BE
Austin, TX 78741","1919 Burton Dr, # 0166BE",Austin,TX,78741,1.0,575,2022-01-12,Apartment,2.352,0.18
7800,17/01/2022,tx0871a1-Premium,"1914 Willow Creek Dr, Unit 741
Austin, TX 78741","1914 Willow Creek Dr, Unit 741",Austin,TX,78741,1.0,700,2021-09-16,Apartment,1.322,0.08
7801,17/01/2022,tx0871a1-Premium,"2101 Burton Dr
Austin, TX 78741",2101 Burton Dr,Austin,TX,78741,1.0,700,2022-01-12,Apartment,2.202,0.18
7802,17/01/2022,tx0871a1-Premium,"1845 Burton Dr, Apt 214
Austin, TX 78741","1845 Burton Dr, Apt 214",Austin,TX,78741,1.0,700,2022-01-09,Apartment,1.982,0.19
7803,17/01/2022,tx0871a1-Premium,"1845 Burton Dr, Apt 241
Austin, TX 78741","1845 Burton Dr, Apt 241",Austin,TX,78741,1.0,700,2022-01-09,Apartment,1.972,0.19
7804,17/01/2022,tx0871a1-Premium,"1845 Burton Dr, Apt 243
Austin, TX 78741","1845 Burton Dr, Apt 243",Austin,TX,78741,1.0,700,2021-12-09,Apartment,2.112,0.19
7805,17/01/2022,tx0871a1-Premium,"1845 Burton Dr, Apt 203
Austin, TX 78741","1845 Burton Dr, Apt 203",Austin,TX,78741,1.0,675,2022-01-09,Apartment,2.032,0.19
